Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
20000	20.0	0.0	0.0	0.9311119713784064	0.0	1000.0	0.0	0.015601951799338426	1.0	0.0	0.0	-0.017485759458325537	-0.017485759458325537	0.011670870413908213	0.002189820023396839	0.0006175170354265736	0.002807337064997482	-0.01678392518713223	1.8394973854988044	312.0	0.04349365887387869	0.0	1000.0	0.0	0.01523152124365076	30.40477418899536	9.291401624679565	1076.2638839589363	15.527502298355103	5.585870265960693	947.2669484269163	199.0	20000.0
38405	10.0	40.0	4.0	1.7985526863508443	0.2	920.0	0.0	0.02233885020547237	1.0	0.0	0.0	-0.005806341278694677	-0.005806341278694677	0.012347839429808946	0.04775509854096553	0.006704989286473889	0.05446008782879726	0.007808680717036467	1.8416881657822026	596.0	0.045008560502886374	0.0	1000.0	0.0	0.014424367524047979	59.137163400650024	18.83377170562744	1061.9221849240157	29.679733991622925	10.623657703399658	952.897470530823	198.0	38405.0
54859	10.0	60.0	10.0	2.502994113257992	0.3	822.0	0.0	0.025358731802694618	1.0	0.0	0.0	-0.0027296226594444306	-0.0027296226594444306	0.011365953828317291	0.07800110872631201	0.008740156508650907	0.08674126532059744	0.018955693692078057	1.845517933368684	852.0	0.04200190718882218	0.0	1000.0	0.0	0.01431092332196374	87.52556347846985	28.245935440063477	1062.0997156797503	43.489582777023315	15.790045261383057	925.4275341346219	197.0	54859.0
67599	10.0	80.0	21.0	1.219875337258601	0.55	637.0	0.0	0.024007652646740384	1.0	0.0	0.0	0.0016731998215878518	0.0016731998215878518	0.00838864226764655	0.18051986329789677	0.0170246968913006	0.19754456023552588	0.05105933995575322	1.84805647937619	1048.0	1.4924525994930837	0.2	833.0	0.0	0.0201494648252284	116.33968591690063	38.183342695236206	1004.0765761658477	58.57255482673645	19.58378839492798	864.920199865006	196.0	67599.0
79945	10.0	100.0	35.0	1.9846264465871992	0.7	617.0	0.0	0.030840064374882875	1.0	0.0	0.0	0.0001107791036550529	0.0001107791036550529	0.0074862052188109365	0.24222616816405224	0.01850404512151726	0.26073021173942845	0.06529333200887777	1.8497073203325283	1240.0	0.3086616872285634	1.0	53.0	0.0	0.030975594922946166	137.54767751693726	40.45605158805847	960.8451263561756	73.7333755493164	23.358250379562378	823.3974787749567	195.0	79945.0
96345	10.0	130.0	65.0	0.11644684440277278	1.0	409.5	0.0	0.029930023645447664	1.0	0.0	0.0	0.0013439134880854908	0.0013439134880854908	0.008480804518285362	0.4919001357629902	0.0297424674863578	0.5216426037950441	0.13175456423778092	1.8508791904896502	1424.0	-0.4857886778683335	1.0	48.0	0.0	0.028962148086435168	172.5437788963318	42.95059895515442	916.2153952984035	101.00516176223755	28.58801817893982	743.441900597942	194.0	96345.0
113347	10.0	170.0	105.0	0.5802201955308941	1.0	424.5	0.0	0.030138810421415377	1.0	0.0	0.0	0.0019522286311257644	0.0019522286311257644	0.009417806093384004	0.47571753572959186	0.021531356918589716	0.4972488937469628	0.12626445230383118	1.8498060396084415	1692.0	0.02480855626518643	1.0	47.0	0.0	0.029827787264809454	208.83808279037476	45.164381980895996	881.8010621034498	130.09090948104858	33.582791328430176	692.5180981392937	193.0	113347.0
126240	10.0	210.0	145.0	0.719831834696361	1.0	321.5	0.0	0.031340910824893604	1.0	0.0	0.0	0.0004578403255436567	0.0004578403255436567	0.006292997257551181	0.5421590059995648	0.020135945859365154	0.5622949518263338	0.1410315787419677	1.8508533149957649	1914.0	-1.4448436331551366	1.0	40.0	0.0	0.028323589962438604	240.6429545879364	47.208009481430054	852.1647161553095	155.55252194404602	37.88242316246033	652.6225131167048	192.0	126240.0
141230	10.0	250.0	184.5	0.6555479316949908	0.975	374.0	0.0	0.02945318481888474	1.0	0.0	0.0	0.001477450973417381	0.001477450973417381	0.005958254292510963	0.4623756325835812	0.013922137188211345	0.47629777046626975	0.12055189345545814	1.850567713893692	2122.0	-0.8232358827152545	1.0	39.0	0.0	0.025299951174874602	274.68529629707336	48.68500018119812	834.5075454203308	183.35859560966492	42.64170050621033	624.9106856372804	191.0	141230.0
158994	10.0	290.0	224.0	3.215731496206079	1.0	443.5	0.0	0.03886637387377591	1.0	0.0	0.0	0.00024082483544000713	0.00024082483544000713	0.006536659247638665	0.3661379430114346	0.010938448790351264	0.37707639102111845	0.09450992261853942	1.846241204177631	2390.0	2.4184295996762732	1.0	42.0	0.0	0.03375653092870665	307.06506991386414	50.375433921813965	814.9805729459343	208.90070128440857	47.7889347076416	619.4017120540236	190.0	158994.0
170278	10.0	330.0	264.0	3.0622753570892636	1.0	281.5	0.0	0.03772066182597286	1.0	0.0	0.0	-0.0007968505365275887	-0.0007968505365275887	0.006971231250899172	0.6179366596909459	0.014466605197941495	0.6324032652516698	0.15730396619196554	1.8427029654037117	2598.0	5.907957455784137	1.0	47.0	0.0	0.04996668788233235	333.74206829071045	52.57725667953491	789.7901606601533	229.32053685188293	51.8442747592926	605.6163252586474	189.0	170278.0
