Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
2194735	10.0	6290.0	23510.5	291.6116119112148	4.475	338.5	0.475	0.8080185931969495	0.9024144869215291	0.12125000000000004	-0.0004158412338553646	0.0052717670377415505	0.0046387811724595265	0.016377459706116225	85.853456222094	0.8771296355586784	86.73058575850264	21.687285189445195	1.3424216709457915	32383.0	170.55990093327037	1.2	120.0	0.0	0.4532669802515773	4568.85151052475	681.3393738269806	468.49486799372715	3334.029747247696	553.4823894500732	564.5602953317873	40.0	2194735.0
2207481	10.0	6330.0	23730.5	282.7157225801419	5.3	318.0	0.4	0.7860605310711286	1.0	0.0	0.0	0.013532168735578963	0.013532168735578963	0.04023613010495142	121.73207590531334	0.8576504956094583	122.58972642859634	30.66096373966762	1.3396738378369077	32511.0	122.43744631283998	2.0	101.0	0.0	0.37009408592548854	4592.093917131424	684.2792603969574	467.96245119900146	3352.5896303653717	555.2250263690948	564.8888685638595	39.0	2207481.0
2218349	10.0	6370.0	24048.0	209.00559933364792	9.0	271.5	0.225	0.6090682854517735	0.8624338624338624	0.16071428571428567	-0.00039116565416666833	0.004314610177105001	0.00343222065127217	0.015659038950010057	130.07946114313037	1.6626928885068217	131.74215421222502	32.938970781507926	1.3367149560224438	32661.0	171.1248388482199	1.6	122.0	0.0	0.5075257899560145	4615.151134252548	687.5645201206207	467.5139431912632	3369.5890069007874	557.9976072311401	564.812241700314	38.0	2218349.0
2231295	10.0	6410.0	24735.5	237.17723805409028	16.875	323.0	0.225	0.713137751181783	0.5195088257866461	1.5652000000000006	-0.004888760747077566	0.008854038310237226	0.0029700931204291684	0.01839916654163971	111.5795713551839	2.3711654587586724	113.95073689778643	28.490654296874993	1.3359523272514338	32828.0	112.12955440926689	1.5	96.0	0.0	0.35257698781273794	4646.3848741054535	690.5312397480011	466.89849993992726	3395.3019213676453	560.5517129898071	564.0489275489658	37.0	2231295.0
2242141	10.0	6450.0	24990.5	219.33283899765888	6.6	270.5	0.125	0.6140851119981783	0.9281877366982084	0.11461057692307694	-0.0001797886954871221	0.0009020512851958092	0.00012414941431915244	0.016225137792599317	128.8859676947961	1.386050925231897	130.2720187260554	32.56812878755423	1.3332043404762557	32945.0	124.79037527072668	1.4	101.0	0.0	0.34737361201859407	4668.3104882240295	693.6587085723877	466.2624371366172	3412.148295402527	562.503484249115	564.1100464394675	36.0	2242141.0
2253420	10.0	6490.0	25372.0	218.23218660515016	9.3	281.5	0.175	0.632514711103817	0.9940758324484252	0.006062941176470594	8.717565566151564e-09	0.012589910982505365	0.012482969934964713	0.029131607364808368	122.9768718046301	2.1637741116916436	125.14064600327436	31.297644357120298	1.3314348809859324	33008.5	130.1497968316341	1.5	104.0	0.0	0.3939721124000671	4690.906049728394	696.6851496696472	465.73261989846645	3430.129602909088	564.0912971496582	564.1700988462749	35.0	2253420.0
2266679	10.0	6530.0	25655.0	289.20678172716896	6.45	331.0	0.475	0.8005549549280668	1.0	0.0	0.0	0.0009977491530591188	0.0009977491530591188	0.00765182458427957	82.48627327937712	1.0463359173314246	83.53260917289585	20.884150098351864	1.3285641138460118	33194.0	136.66826775191208	1.8	108.0	0.0	0.3892155652332435	4718.9903202056885	699.7056286334991	465.2685167558103	3451.9501452445984	567.3345463275909	563.950845470805	34.0	2266679.0
2279320	10.0	6570.0	25796.0	288.57656528565093	2.625	315.5	0.42500000000000004	0.7782763696208244	1.0	0.0	0.0	0.005594113751817069	0.005594113751817069	0.012999799735107629	97.8442267593072	0.435928551214082	98.28015559060235	24.57563303441419	1.3237275815739926	33392.0	67.59219132866636	1.0	72.0	0.0	0.20448635946756832	4743.064520359039	701.6939837932587	464.9818974308478	3470.843792438507	570.5267441272736	563.9967875692212	33.0	2279320.0
2290848	10.0	6610.0	25907.0	255.55617221789703	2.8	288.0	0.275	0.6930249926324787	1.0	0.0	0.0	-0.0008234677139129913	-0.0008234677139129913	0.003788845827908846	102.89909657565029	0.3831649732521989	103.28226154500784	25.81974196975882	1.3178386065092953	33570.0	187.9381925865214	4.5	138.0	0.0	0.5367951170961233	4767.530843257904	705.4912657737732	464.4451545982285	3488.710723876953	573.3288536071777	563.9649629949844	32.0	2290848.0
2302800	10.0	6650.0	26052.5	271.1466190492157	4.125	298.5	0.4	0.746143040372031	1.0	0.0	0.0	0.012126021894614378	0.012126021894614378	0.028237059554204542	102.26256148020428	0.5712396749892296	102.83380117171849	25.72057624963613	1.3127105052654553	33736.0	98.23098258909896	1.2	86.0	0.0	0.30970556006983324	4791.343115329742	707.5703444480896	464.30153917240955	3507.835604429245	575.9371664524078	563.8903360195637	31.0	2302800.0
