Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
19242	20.0	0.0	3.0	0.1279804685118782	0.15	962.0	0.0	0.015158283239203107	1.0	0.0	0.0	-0.004748888180280723	-0.004748888180280723	0.013265329977342241	0.03154155635740604	0.005661667068246365	0.03720322344762585	0.00455191770005816	1.8390296395619705	300.0	0.04436894821839182	0.0	1000.0	0.0	0.01389404962125394	33.46107602119446	11.444722652435303	873.7651670285009	16.511741638183594	5.5046117305755615	873.9866987829184	199.0	19242.0
38039	10.0	40.0	7.0	1.5901154451630937	0.2	939.0	0.0	0.020331955769514857	1.0	0.0	0.0	-0.006704036572793412	-0.006704036572793412	0.011469293768927916	0.04367807289674779	0.005804927745299359	0.04948300057352353	0.005666713568793406	1.8414318712606832	592.0	0.04344010292629324	0.0	1000.0	0.0	0.014899015469672303	65.89724373817444	21.884469509124756	913.8900987141121	32.698487758636475	11.314286470413208	864.2718089534374	198.0	38039.0
54093	10.0	60.0	13.0	2.0708893648215656	0.3	802.0	0.0	0.023713439704771376	1.0	0.0	0.0	-0.004027714771631683	-0.004027714771631683	0.01266224200615749	0.07933392792549586	0.008301592935118425	0.08763552063910832	0.017881165429454057	1.8435550327262575	840.0	0.04299013320308982	0.0	1000.0	0.0	0.01589031281193296	95.23396062850952	31.992311477661133	937.7253038108147	46.97030735015869	16.271341800689697	855.3382260948573	197.0	54093.0
71056	10.0	80.0	20.0	1.5642027768744855	0.35	848.0	0.0	0.02232147797186097	1.0	0.0	0.0	-0.0006812621061478489	-0.0006812621061478489	0.01535916154336354	0.08463528242568968	0.007655738545894785	0.09229102118865048	0.02239149322585119	1.8444261492201777	1104.0	0.04459912434318705	0.0	1000.0	0.0	0.014711694629165023	125.40364336967468	42.38646173477173	943.6975478230589	61.859888792037964	21.15729284286499	855.919203719702	196.0	71056.0
86786	10.0	100.0	27.0	3.641839260183045	0.35	786.0	0.0	0.026994570750060166	1.0	0.0	0.0	-0.0062544692553900385	-0.0062544692553900385	0.013203052966092086	0.09631222813222254	0.00710175573655507	0.10341398387032819	0.019599026756086324	1.8440703051012073	1348.0	2.6708581272108733	1.0	78.0	0.0	0.03406695368574292	146.56606364250183	44.66936993598938	913.1089168808217	76.27310156822205	25.623592138290405	851.7057506297999	195.0	86786.0
100479	10.0	120.0	40.0	4.452385418111886	0.65	684.0	0.0	0.03455753925164853	1.0	0.0	0.0	-0.0022922637218934535	-0.0022922637218934535	0.010931157121513881	0.2081668223517964	0.012591783432861057	0.22075860525639546	0.052897387687204735	1.8434436051350724	1560.0	1.4364171404515753	1.0	45.0	0.0	0.03557501298573361	167.41781878471375	47.23379421234131	873.2307172821444	90.8303484916687	29.353676080703735	836.0428963625989	194.0	100479.0
115464	10.0	150.0	70.0	3.1375058571700207	1.0	374.0	0.0	0.03608758262940305	1.0	0.0	0.0	-0.0005083949145673301	-0.0005083949145673301	0.008802782998325964	0.5685681115257842	0.026355315198527712	0.5949234261723426	0.14822246134281158	1.8436775407914452	1748.0	2.420987978262414	1.0	41.0	0.0	0.0348811520433069	196.04405689239502	50.14230513572693	830.8154139949485	111.92907786369324	33.97267389297485	791.3818621764628	193.0	115464.0
128665	10.0	190.0	110.0	5.125586310153472	1.0	329.5	0.0	0.04106824691163434	1.0	0.0	0.0	-0.0010970358704855924	-0.0010970358704855924	0.008879191868746762	0.6715627612144338	0.019284732222064026	0.6908474929776848	0.1716148379057937	1.8444738954890005	1944.0	9.261738223437426	1.0	52.0	0.0	0.055094340052735405	221.51082038879395	52.618791341781616	801.7668008748215	130.38675999641418	38.505269050598145	761.8180723270556	192.0	128665.0
147113	10.0	230.0	146.5	20.659913366335566	0.875	461.0	0.0	0.08181071893246658	1.0	0.0	0.0	-0.006701103059089622	-0.006701103059089622	0.010564452294640658	0.8221473041134822	0.013104430644143315	0.8352517338705743	0.2021118298592702	1.8385339165237586	2204.0	14.979750478618424	1.0	52.0	0.0	0.08798671820200839	252.79428672790527	54.223331451416016	787.6314283320322	154.58654356002808	43.98441171646118	740.8586003686216	191.0	147113.0
161241	10.0	270.0	332.0	23.264806450231028	5.85	352.5	0.0	0.09427146197142149	0.8891001267427122	0.14583333333333331	-0.00035994644659459246	-0.0033629050639892395	-0.003281663828745297	0.007765776486107997	4.31109256600892	2.5140187714455857	6.8251113240365635	1.7029961663539757	1.8306033180819619	2438.0	72.95894113184927	2.1	89.0	0.0	0.25802015232556486	287.01763558387756	58.51219701766968	745.1779666867225	180.55898237228394	47.94645619392395	705.6330957010528	190.0	161241.0
171987	10.0	310.0	418.0	29.903275726710817	0.975	268.0	0.0	0.10717107023176531	1.0	0.0	0.0	-0.005312734255290354	-0.005312734255290354	0.008090727206918684	4.1715302758100545	0.05533450155905108	4.226864782775321	1.0514034625233668	1.8265914088342248	2630.0	21.12593646817707	1.0	51.0	0.0	0.0945126751896813	311.36806058883667	60.522552728652954	728.8687937168876	199.15750408172607	51.68800377845764	685.6291805546788	189.0	171987.0
182435	10.0	360.0	468.0	29.114132465632082	1.0	173.66666666666666	0.0	0.10790744121451366	1.0	0.0	0.0	-0.0025940869053533207	-0.0025940869053533207	0.005307359356627271	9.423296552437998	0.039537462441680514	9.462834021983998	2.3631144173634366	1.8219980123715531	2768.0	87.0936878281504	1.9	89.0	0.0	0.2882183093259798	335.49633622169495	63.311864376068115	710.9409972929839	217.0440754890442	55.14039635658264	670.2623362859234	188.0	182435.0
194089	10.0	430.0	543.5	33.29700178729767	1.1375	145.25	0.0	0.119531799307948	1.0	0.0	0.0	-0.0029561646894026555	-0.0029561646894026555	0.005224907222544149	16.949534983862016	0.08842165925584376	17.037956674893696	4.256533008246197	1.8192791179532095	2933.0	60.330751714674	2.4	73.0	0.0	0.18615271296046632	363.18466234207153	66.86139154434204	684.206519537675	237.47638392448425	58.84688687324524	654.9907453353042	187.0	194089.0
206111	10.0	520.0	646.2	30.22973436354393	1.16	119.8	0.0	0.10663926309924693	1.0	0.0	0.0	-0.001679647846272431	-0.001679647846272431	0.002088041077265436	22.31833344156091	0.10777076708406888	22.42610424757003	5.6048464206132	1.8177193423563784	3092.8	85.28719022280534	2.8	84.0	0.0	0.2849201595623895	392.88239884376526	69.96306037902832	665.9085487055855	260.1189320087433	62.80040645599365	638.2739447563544	186.0	206111.0
218039	10.0	620.0	764.2	31.9400436165652	1.13	119.0	0.0	0.11461400861720521	1.0	0.0	0.0	-0.0011939409802256375	-0.0011939409802256375	0.0042415628856608874	25.076964963566187	0.11428095931610605	25.191245913505536	6.296617553992707	1.8166580538858073	3269.6	66.4511011795947	1.0	71.0	0.0	0.2136964312417994	419.2943775653839	72.02959966659546	656.6744813096041	280.7170400619507	66.54773783683777	627.8753673761531	185.0	218039.0
228387	10.0	720.0	876.0	28.574024566094266	1.24	103.0	0.0	0.10812415792676121	1.0	0.0	0.0	-1.0608226148178743e-05	-1.0608226148178743e-05	0.003695912888454189	31.10292102129032	0.12052738461165856	31.223448398785724	7.8058514839563635	1.814353637206249	3428.0	114.90712619292655	2.8	97.0	0.0	0.3186188000940944	447.1905527114868	76.70429539680481	629.3259034618656	300.55995774269104	69.92629957199097	616.4520154009751	184.0	228387.0
239362	10.0	820.0	1008.4	29.773158144670234	1.22	109.4	0.0	0.10543470848170275	1.0	0.0	0.0	-0.002021576596234809	-0.002021576596234809	0.0054991893594888075	29.133775293827057	0.15000094540882855	29.28377627134322	7.318922483921049	1.8121795214712626	3591.2	103.41428209447217	3.1	95.0	0.0	0.31609071041978365	472.2064063549042	79.76989316940308	617.1125225836676	319.1579155921936	73.2785975933075	609.9381478472565	183.0	239362.0
249511	10.0	910.0	1107.0	41.47168904223477	1.05	126.25	0.0	0.1394423511670264	1.0	0.0	0.0	-0.0024395275291968373	-0.0024395275291968373	0.005916978293929501	30.120924485357182	0.029705020942186054	30.150629595706324	7.53521786865435	1.8107429138923947	3742.0	72.33940473291426	1.1	73.0	0.0	0.22486895991765027	494.18795466423035	81.77370548248291	610.942107921255	336.03682923316956	76.37741994857788	605.0009195730835	182.0	249511.0
262551	10.0	1000.0	1239.0	44.36992855285478	1.63	130.0	0.0	0.14852817094939436	1.0	0.0	0.0	-0.0006057277435805494	-0.0006057277435805494	0.004155326570071339	37.79736089706421	0.3248289307666712	38.1221898496151	9.529941712816557	1.8091338494171705	3916.8	64.50099445564419	1.0	70.0	0.0	0.204623270144236	523.3027710914612	84.52365756034851	599.4298100957747	358.36476278305054	80.41435074806213	598.3671325808975	181.0	262551.0
274379	10.0	1100.0	1366.0	38.86612198715542	1.06	118.0	0.0	0.12692132006551182	1.0	0.0	0.0	0.00017167386781587738	0.00017167386781587738	0.002921703383456821	39.726720166760835	0.03273181951344879	39.75945191050685	9.940034683360604	1.8077976176905077	4103.2	70.853045510259	2.0	74.0	0.0	0.2387260401181186	548.7516996860504	86.69840669631958	592.9405390350994	378.18035101890564	83.8729419708252	593.8254399717006	180.0	274379.0
