Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
19506	20.0	0.0	2.0	0.5040443349319	0.1	975.0	0.0	0.01073155159826219	1.0	0.0	0.0	-0.00795647274476084	-0.00795647274476084	0.011913153827711204	0.02115851863000945	0.004041968560087345	0.02520048723243618	-0.0016563509644153176	1.8416442980891772	304.0	0.03796056168501025	0.0	1000.0	0.0	0.015424983945774096	27.1789288520813	9.173686981201172	1090.0742548216567	12.996759414672852	5.008482456207275	1083.3511785002484	999.0	19506.0
34831	10.0	40.0	15.0	-1.266842606287315	0.65	766.0	0.0	0.012718025241563891	1.0	0.0	0.0	0.00012488233742414655	0.00012488233742414655	0.009145512130290025	0.16090456485527294	0.022150293629423147	0.1830548580057162	0.04588859697795964	1.8466612252138424	540.0	0.043283796757783446	0.0	1000.0	0.0	0.014464968248353156	51.8931884765625	18.938475608825684	1056.0512056566806	24.11741042137146	8.837302446365356	1056.9353202922334	998.0	34831.0
48401	10.0	60.0	33.0	-1.9653244597366335	0.9	678.0	0.0	0.013828086164546624	1.0	0.0	0.0	0.0005283744419257178	0.0005283744419257178	0.009243866918555825	0.2543107830866608	0.028247812492685095	0.2825585952696375	0.07116802332413223	1.8486912503557391	752.0	-1.3688555213022757	0.5	569.0	0.0	0.016817327769098157	74.4003837108612	27.493773937225342	934.6479700703223	34.74961042404175	12.156999349594116	1031.8588410796651	997.0	48401.0
60535	10.0	90.0	63.0	-2.559560816706311	1.0	303.0	0.0	0.01391689819565288	1.0	0.0	0.0	0.00034943458716873543	0.00034943458716873543	0.004700762182398214	0.5993330948378727	0.048649900967417205	0.6479829949853213	0.16234518346660162	1.8483961723420934	894.0	-1.2210930278711263	0.4	651.0	0.0	0.015872683573428047	98.41527986526489	36.68481135368347	878.0745712289355	46.343780755996704	15.386687755584717	980.6340606121087	996.0	60535.0
70915	10.0	130.0	103.0	-2.7789612222993236	1.0	259.0	0.0	0.01356047830273669	1.0	0.0	0.0	-0.0021926492139755275	-0.0021926492139755275	0.0062697312270756835	0.6321191802620885	0.03756856698310002	0.6696877459064126	0.16522928783670063	1.8492163144052027	1054.0	0.04786361957499456	0.0	1000.0	0.0	0.013667315964774374	120.75680756568909	45.44940781593323	928.7689769458715	57.42826724052429	17.879132509231567	941.673729748316	995.0	70915.0
82962	10.0	160.0	132.0	-2.1734830994353205	0.95	602.0	0.0	0.013946213418417888	1.0	0.0	0.0	0.0012057019704754693	0.0012057019704754693	0.006834074254197249	0.26794548380248084	0.013274783392416984	0.28122026663511357	0.07151076875309992	1.8511646605552512	1284.0	0.039379242319238665	0.0	1000.0	0.0	0.014750748856444682	142.18870162963867	53.73033404350281	971.74158563255	67.55600261688232	20.90236496925354	937.8649218143913	994.0	82962.0
99726	10.0	180.0	143.0	0.10751904331302323	0.55	838.0	0.0	0.014269768184306563	1.0	0.0	0.0	0.0009072526470005806	0.0009072526470005806	0.007752089454935721	0.1160124466432115	0.0054041498023882275	0.12141659625877557	0.031261401634233514	1.852508204716903	1544.0	0.045412358574969544	0.0	1000.0	0.0	0.013677721415257716	166.25656723976135	62.415637493133545	996.737396246959	78.77152633666992	25.069403409957886	960.372757094257	993.0	99726.0
118127	10.0	200.0	149.0	1.5054346434378612	0.3	920.0	0.0	0.014468201031577524	1.0	0.0	0.0	-0.0027049900496601514	-0.0027049900496601514	0.010758101617963327	0.06299889027501761	0.0026366459287344977	0.06563553620543018	0.013703894006616348	1.8547544550727793	1828.0	0.03643586108763773	0.0	1000.0	0.0	0.013835053978500553	190.86274361610413	71.18555808067322	1014.419243832626	90.25840520858765	29.41878032684326	987.0469419171629	992.0	118127.0
136890	10.0	220.0	154.0	2.179210833037316	0.25	938.0	0.0	0.01522562826535848	1.0	0.0	0.0	-0.005598471729620679	-0.005598471729620679	0.015256326057157191	0.055665330328238644	0.002110007313871868	0.057775337561607756	0.008845362686296956	1.8577938928996045	2120.0	0.04580781641051749	0.0	1000.0	0.0	0.015216190399716103	215.1237714290619	79.62625575065613	1032.4735129759329	101.74980807304382	33.74770760536194	1010.2768254799535	991.0	136890.0
155327	10.0	240.0	160.0	0.7737340815545392	0.3	921.0	0.0	0.013127745105595168	1.0	0.0	0.0	-0.0031139444795876955	-0.0031139444795876955	0.009468486067311864	0.06471796972214683	0.002600841593693165	0.06731881138936542	0.013715758378061261	1.8603930067684917	2408.0	0.03614573998747452	0.0	1000.0	0.0	0.01308289152098859	238.76583552360535	88.06051206588745	1047.1435815749785	112.8562490940094	37.849074363708496	1030.6669760313991	990.0	155327.0
173082	10.0	260.0	169.0	1.4341044160415037	0.45	887.0	0.0	0.015756373460041502	1.0	0.0	0.0	-0.00040967972355260344	-0.00040967972355260344	0.011227083592371937	0.1071225013702001	0.00413072956433862	0.11125323102316825	0.02740362797276643	1.8631109863087756	2684.0	0.049444240404108594	0.0	1000.0	0.0	0.013661998908231133	262.6993520259857	96.55291104316711	1058.6112722619291	124.20744132995605	41.93899965286255	1041.7436508188496	989.0	173082.0
186687	10.0	280.0	186.0	0.5801169753154618	0.85	680.0	0.0	0.018032428324895145	1.0	0.0	0.0	0.0003108365888452543	0.0003108365888452543	0.00893733004780205	0.2641401463978974	0.009694617746819586	0.2738347642018265	0.0687695278540113	1.8649141574805639	2896.0	0.04326340795701027	0.0	1000.0	0.0	0.015477809560130165	284.822318315506	104.97411465644836	1068.9492392218715	134.6531012058258	45.19510245323181	1038.0253803029739	988.0	186687.0
203751	10.0	300.0	197.0	2.715028388974988	0.55	853.0	0.0	0.01906304261794444	1.0	0.0	0.0	-0.001392511659739257	-0.001392511659739257	0.009894124056286693	0.14501366417883246	0.0049904518820602034	0.15000411601398467	0.036108517364923376	1.8659862437934596	3160.0	4.19072416167706	0.3	741.0	0.0	0.031356758441869984	308.5250234603882	113.67669677734375	1052.3528866634201	145.7150683403015	49.13325834274292	1045.690273396278	987.0	203751.0
216485	10.0	320.0	213.0	2.346657904448378	0.8	636.0	0.0	0.020867564313024844	1.0	0.0	0.0	-0.0009533691728411591	-0.0009533691728411591	0.00864340803628711	0.2813478640793842	0.010495704844622514	0.29184356765175345	0.07200752246212595	1.8642215223944913	3356.0	14.826808037666652	1.0	150.0	0.0	0.0703481813897929	324.686154127121	116.7366201877594	1037.6264089638357	155.82593250274658	52.12360143661499	1041.0458532844193	986.0	216485.0
230720	10.0	340.0	224.0	6.040573499481662	0.55	711.0	0.0	0.025310963916936036	1.0	0.0	0.0	-0.0026303845267234864	-0.0026303845267234864	0.012596703469964927	0.17549086033620617	0.005736386888681655	0.18122724721377553	0.0426764272746037	1.860151682658629	3576.0	30.248173949828185	1.0	133.0	0.0	0.12535050380998408	341.74299144744873	120.396235704422	1017.1497412979513	165.8207926750183	55.52596306800842	1042.3464271048779	985.0	230720.0
