Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
18922	20.0	0.0	5.0	-0.03195851818550832	0.25	946.0	0.0	0.013252200762153036	1.0	0.0	0.0	-0.0013500755630459068	-0.0013500755630459068	0.010721184545330546	0.05139581824187192	0.008951957716032653	0.060347776151938384	0.013736868474540004	1.8399485717081037	292.0	0.03797527082480315	0.0	1000.0	0.0	0.014854654284019757	33.57730507850647	11.657628059387207	857.8074329578207	16.480497360229492	5.4391796588897705	863.242646481307	199.0	18922.0
31999	10.0	40.0	21.0	-1.7761121432938676	0.8	653.0	0.0	0.015778865827183998	1.0	0.0	0.0	0.000711414917068574	0.000711414917068574	0.007753228466254748	0.22745505572461036	0.030704723228243917	0.2581597787748072	0.06525135962018631	1.8436956242019056	496.0	0.0388679965389324	0.0	1000.0	0.0	0.013367413551241825	63.27717566490173	22.38452982902527	893.4742052998885	30.986835479736328	9.905810356140137	782.5123404445067	198.0	31999.0
45545	10.0	60.0	35.0	-1.3381246839822325	0.7	677.0	0.0	0.015205169610865987	1.0	0.0	0.0	0.001548991268254423	0.001548991268254423	0.006544482973437811	0.1966417230880605	0.023205816967954603	0.21984754004873894	0.05651087614331536	1.8468812354482138	704.0	0.03664426998063819	0.0	1000.0	0.0	0.01578486088426966	91.18927383422852	32.610838174819946	919.9395562658101	44.750866413116455	13.827569246292114	777.5045456114838	197.0	45545.0
58529	10.0	80.0	50.0	-1.598204535545936	0.75	649.0	0.0	0.015046640672572612	1.0	0.0	0.0	0.0018377444981888403	0.0018377444981888403	0.006776879092212771	0.21922154819592837	0.021287943243514747	0.24050949137657893	0.06196511745918541	1.848472922444343	904.0	0.029070137148794434	0.0	1000.0	0.0	0.014133578387587529	118.30238008499146	43.07073473930359	928.7048443011251	57.666213512420654	17.565431833267212	777.9837823705761	196.0	58529.0
74132	10.0	100.0	60.0	-0.31540564314451813	0.5	780.0	0.0	0.01706676212039712	1.0	0.0	0.0	0.00047811183079223457	0.00047811183079223457	0.0074386184638569825	0.12304630770425624	0.010646306834678399	0.13369261507953834	0.03390126553034254	1.8515788356463103	1144.0	0.031209905684397167	0.0	1000.0	0.0	0.013883161383276204	145.63680005073547	53.095882415771484	941.6926082604874	70.85923457145691	21.68168306350708	801.0726702799768	195.0	74132.0
90934	10.0	120.0	69.0	-0.23333890739601387	0.45	840.0	0.0	0.015114694265406455	1.0	0.0	0.0	0.00271951270327778	0.00271951270327778	0.00891384127630422	0.10337124751128546	0.007971433093357166	0.11134268035574889	0.030555182775088507	1.8550809754775128	1404.0	0.03141399391027557	0.0	1000.0	0.0	0.013074489147479185	174.40159511566162	63.2402880191803	948.7622823887591	84.74017405509949	26.421133041381836	818.036440693116	194.0	90934.0
109365	10.0	140.0	74.0	0.5791023015373085	0.25	921.0	0.0	0.01595721212527262	1.0	0.0	0.0	-0.003488590041381259	-0.003488590041381259	0.011564822952364709	0.05601475915369827	0.003739601613297438	0.05975436060410648	0.011450000122865057	1.8571551878687365	1688.0	0.03225098946749767	0.0	1000.0	0.0	0.015924363854752255	204.49743032455444	73.62443709373474	950.7712759946769	99.27975654602051	31.593236684799194	835.6575126780648	193.0	109365.0
124329	10.0	160.0	87.0	-0.7448551043180538	0.65	748.0	0.0	0.016596285462319848	1.0	0.0	0.0	0.0009248330317961578	0.0009248330317961578	0.006935795293398333	0.17371135624928474	0.01076210306878081	0.18447345935996504	0.0470431979227779	1.8576309968685272	1920.0	0.030002411302737952	0.0	1000.0	0.0	0.014257828492424032	231.8615529537201	83.74532651901245	955.2771876988006	112.08153676986694	36.0346896648407	839.4016171807247	192.0	124329.0
141292	10.0	180.0	97.0	-0.1778452891370598	0.5	848.0	0.0	0.01679771837242109	1.0	0.0	0.0	0.0013422113743493383	0.0013422113743493383	0.00847791660414783	0.11754070055868591	0.0065881686547954585	0.12412886948776296	0.032374428771259844	1.8594574729601547	2184.0	0.03402507083595467	0.0	1000.0	0.0	0.014720999110722444	260.2976098060608	93.78121590614319	959.6804555197125	125.69371294975281	40.822680950164795	848.5170540320589	191.0	141292.0
159428	10.0	200.0	101.0	0.8138199518979536	0.2	906.0	0.0	0.01489853981216247	1.0	0.0	0.0	-0.0033720435125620253	-0.0033720435125620253	0.011403929959383927	0.04553767615081081	0.002472102448135568	0.048009778634046305	0.00863040111040131	1.861929445181574	2464.0	1.4740472888329985	0.0	1000.0	0.0	0.0174898294170343	289.0992205142975	104.36397385597229	958.1850547201776	139.08132028579712	45.653926372528076	863.0080230161388	190.0	159428.0
173366	10.0	220.0	112.0	1.5794600538040815	0.55	696.0	0.0	0.023503362079778205	1.0	0.0	0.0	-0.0008557646673310684	-0.0008557646673310684	0.009552962689970926	0.16382052437229838	0.007701540814768692	0.17152206544522888	0.0420247516853528	1.862328718657847	2680.0	2.0877667504535373	0.6	443.0	0.0	0.030532057337634966	315.40606451034546	113.05502605438232	923.7271764438458	152.79593014717102	49.555108308792114	856.758637479041	189.0	173366.0
184195	10.0	240.0	128.0	1.7568626046314062	0.8	541.0	0.0	0.02697980617818365	1.0	0.0	0.0	-0.00035261576288446266	-0.00035261576288446266	0.005330621354958223	0.3034285068112822	0.012784085979330392	0.3162125932895358	0.07870053285400248	1.8607428797653744	2848.0	4.184441691598117	0.6	444.0	0.0	0.03997506457997927	341.36082887649536	123.13122534751892	884.2030093725026	165.2050940990448	53.02450942993164	844.042224434242	188.0	184195.0
195428	10.0	260.0	145.0	2.169837529855441	0.85	561.0	0.0	0.02678755386826955	1.0	0.0	0.0	-1.3537540008804045e-05	-1.3537540008804045e-05	0.007870943593936088	0.3229448345251555	0.012433515783117776	0.3353783503434685	0.0838310499783865	1.8587915627069251	3020.0	4.8595848065392335	0.3	721.0	0.0	0.03301976210163302	367.84591794013977	133.9222710132599	866.8610464984239	177.70418453216553	56.219462394714355	835.4349915769187	187.0	195428.0
208438	10.0	280.0	160.0	1.8950852515980703	0.75	650.0	0.0	0.024604956950880046	1.0	0.0	0.0	0.0002706460311310365	0.0002706460311310365	0.009890631696353003	0.2556011805497108	0.009209802271798254	0.2648109829425811	0.06647339178249238	1.8567003214359277	3220.0	3.953900036514443	0.1	906.0	0.0	0.03275107939476207	395.07080841064453	144.2106273174286	867.8833337608955	190.91642570495605	59.94375538825989	830.893125770915	186.0	208438.0
220363	10.0	300.0	177.0	1.5018276578489995	0.85	596.0	0.0	0.02545786894204377	1.0	0.0	0.0	0.0008569989516652878	0.0008569989516652878	0.008336639150713933	0.30615586965628294	0.010722852948516527	0.316878723345049	0.08007668001253317	1.8542312461396928	3404.0	0.9917167082070483	1.0	53.0	0.0	0.030388790024072444	413.4889307022095	145.86226224899292	861.7513403530655	204.22264552116394	63.40402293205261	823.397015228777	185.0	220363.0
241631	10.0	330.0	202.5	1.9115284351833903	0.775	531.0	0.0	0.025649711622281572	1.0	0.0	0.0	-0.0005526064955918663	-0.0005526064955918663	0.011533916165318233	0.29763539419963775	0.00998003468685499	0.30761542827140814	0.07635125044091584	1.8537655287399528	3620.0	1.476089943212602	0.2	814.0	0.0	0.023181463828277113	452.5306670665741	155.5392017364502	860.477606325759	228.42041158676147	68.57105374336243	813.5957702737774	184.0	241631.0
256457	10.0	360.0	219.0	6.3665254084129845	0.55	741.0	0.0	0.0355468982803645	1.0	0.0	0.0	-0.0030589945504049744	-0.0030589945504049744	0.014925889394107167	0.1709826890248479	0.005512315806730552	0.17649500473941634	0.04106475674269492	1.8536052484261352	3960.0	2.9616507513097456	1.0	68.0	0.0	0.03492372292248658	473.25945019721985	158.07870411872864	850.9811663117138	242.51112627983093	72.66961979866028	813.6823178156101	183.0	256457.0
