Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
10168	7.0	0.0	4.5	3.9510943893806725	0.5	847.1666666666666	0.0	0.029710448901949404	0.9952418049979028	0.00487714987714988	0.04342636078669336	-1.0304643405370273	0.7474400439777894	-6.630949002892446	-6.543888812180827	0.4539729030262823	0.13499975867972164	0.5889726612735214	1044.3333333333335	20.3612077283668	1.0	177.0	0.0	0.09073139912816877	112.2468900680542	6.562301397323608	271.0939184728019	44.94591045379639	60.738678216934204	96.21081113045987	499.0	10168.0
21844	1.0	19.0	6.833333333333333	9.170082953227501	0.16666666666666669	972.8333333333334	0.0	0.048577081557388546	0.9923225570585477	0.007869379014989297	0.09297858901656914	-3.236717233616995	0.3898179699955966	-11.674829344575857	-11.49081732813243	0.43712094203674695	0.1840431152252638	0.6211640547554149	3402.1666666666665	10.803956286624134	1.0	201.0	0.0	0.06185048491189767	235.31450128555298	12.26677680015564	309.1276593499188	91.86039137840271	131.18733310699463	97.9341979408093	498.0	21844.0
32556	1.0	31.0	10.0	6.637609081460856	0.25	892.5	0.0	0.03644833319261144	0.9926214388194328	0.007563025210084031	0.09525284278236958	-5.495107962637724	0.19852196679117515	-12.86553667684676	-12.677408146257147	0.4488623576319405	0.1963219004767977	0.6451842575392723	5591.0	51.61535942906768	2.8	466.0	0.0	0.2106676725702287	357.0447504520416	21.67162251472473	390.3722480516571	140.54789924621582	194.82522869110107	97.07396713694037	497.0	32556.0
42809	1.0	43.0	13.833333333333332	7.541795830001445	0.33333333333333337	854.1666666666666	0.0	0.03790781756105158	0.9947228381374731	0.0058048780487805	0.07093711812321758	-7.598672425339854	0.10572654396295529	-12.224357470070435	-12.093648736069849	0.42895548656719146	0.17555430647956854	0.6045097928482854	7632.666666666667	20.65075820541257	1.0	131.0	0.0	0.0986816270204692	468.5691680908203	25.385441303253174	385.02383642814397	186.87056159973145	256.3131651878357	96.59425067409975	496.0	42809.0
54418	1.0	56.0	18.999999999999996	9.487709060436545	0.4285714285714286	829.0	0.0	0.04587231305607485	0.989887020818428	0.010449849332759347	0.11371229164979095	-9.749432383967116	0.05516168159551773	-10.848804413117678	-10.624822067690983	0.368672347721294	0.13368032043301611	0.5023526686618166	9786.857142857143	7.470086457225511	1.0	65.0	0.0	0.0435736596135395	592.4479651451111	27.61720609664917	377.77173996126453	238.94552040100098	325.88523864746094	96.34390324577028	495.0	54418.0
66394	1.0	69.0	21.666666666666668	19.021277703973784	0.08333333333333334	998.0	0.0	0.06923181338044049	0.9959773919242333	0.004123173277661791	0.03637117067806915	-11.818253404063816	0.02731559993796412	-9.225456369595154	-9.15234581662621	0.28502600067684036	0.08480207635510677	0.36982807840428633	12281.666666666666	1.9137873048870564	1.0	45.0	0.0	0.03375632362067293	718.2112426757812	29.770546913146973	365.73060050810653	291.72147727012634	396.71921849250793	96.44113197935036	494.0	66394.0
76395	1.0	97.0	43.590909090909086	10.07646366941805	0.9545454545454544	227.0909090909091	0.0	0.05641161185732944	0.9954044954044949	0.004979979979979976	0.037564836942159174	-12.64316575830284	0.014268528807114019	-7.852640575116809	-7.780266979196535	0.3704420044899094	0.0834630029076453	0.45390500792291005	14473.545454545454	3.6007067557807666	1.0	32.0	0.0	0.04459466121864818	839.805171251297	31.062206745147705	360.8243320237003	350.3654832839966	458.3774812221527	94.46140906666166	493.0	76395.0
86405	1.0	184.0	135.26153846153846	8.351819677093136	1.1461538461538467	76.75384615384615	0.0	0.05266116549123881	0.9710781043408584	0.06886906546726643	0.3733992031414701	-11.762005278612607	0.008171469569141075	-6.862468165436242	-6.514787518236406	0.8774193550016959	0.13372489532024356	1.0111442515714975	16314.876923076925	12.059645753919387	1.0	44.0	0.0	0.06537610154809466	965.5429618358612	33.392993211746216	348.99536936091806	411.97677659988403	520.173192024231	92.69431197593313	492.0	86405.0
96467	1.0	331.0	297.21951219512187	29.31711749962336	1.1890243902439024	61.085365853658544	0.0	0.1110458918048953	0.975206734727802	0.05431492055610729	0.2047771131851023	-6.4530942110046965	0.005033995129136564	-6.393612169343395	-6.136944052213003	1.6815063144184879	0.11440982491812869	1.7959161379541932	18246.15853658536	2.8370442191210166	1.0	29.0	0.0	0.035001775605020914	1090.5423378944397	35.38166522979736	337.632497577854	473.0666432380676	582.0940294265747	91.42399115045461	491.0	96467.0
106557	1.0	464.0	794.5098039215685	71.03324545645378	8.303921568627452	98.64705882352939	0.019607843137254905	0.24790988259911792	0.6390687458377966	2.449601361386135	7.14448442354907	1.4882615995141553	0.0045723661503726835	-7.6211923431641955	-3.834415924283539	3.522475067031854	0.0625382587567229	3.5850133268992486	20204.235294117643	139.83756620440832	2.6	126.0	0.0	0.4350495979696746	1231.8716719150543	39.530855655670166	334.19463810935906	548.2702324390411	644.070583820343	89.36790433316793	490.0	106557.0
116601	1.0	558.0	1342.5813953488375	109.92084878945053	1.7790697674418607	116.48837209302327	0.0	0.34050652879963916	0.7683697255958247	0.35422038327526156	0.6375278659265033	2.6258829495039384	0.006841111103292499	-10.963506366792402	-8.03377683350197	8.549763419249572	0.11282237672843617	8.662585798367285	22325.767441860462	106.64949491470013	1.0	107.0	0.0	0.32992622462635024	1364.620515346527	42.933554887771606	332.79331369947954	616.2406983375549	705.4462621212006	88.22134400079726	489.0	116601.0
126728	1.0	654.0	1472.0377358490564	84.89583627313831	1.1792452830188682	95.33962264150942	0.0	0.27427485840148713	0.8075145755858184	0.2449978991596631	0.15042853309727777	2.05060417824197	0.011595952255974533	-15.594527592472794	-12.479547626949799	16.31332960078106	0.17945201645475914	16.49278160539286	24397.35849056604	112.48978081818942	1.8	110.0	0.0	0.38246297495401177	1499.3699939250946	46.93961501121521	327.8254411827487	684.2078294754028	768.2225494384766	87.25237494327722	488.0	126728.0
136835	1.0	761.0	1593.9259259259256	85.48240790974253	1.0925925925925926	93.37037037037038	0.0	0.2731773735561056	0.8084773530898519	0.2415995794161306	-0.051750451021248	1.4896204720432349	0.019979258732872943	-20.929276177105706	-16.9666057262959	23.763855232336024	0.22155718783903727	23.985412425537145	26398.111111111113	70.24148420138954	1.0	82.0	0.0	0.23262131700205355	1633.6974375247955	49.76621413230896	325.68280072318237	752.7236573696136	831.2075660228729	86.38948331792136	487.0	136835.0
