Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
19506	20.0	0.0	2.0	0.5040443349319	0.1	975.0	0.0	0.01073155159826219	1.0	0.0	0.0	-0.00795647274476084	-0.00795647274476084	0.011913153827711204	0.02115851863000945	0.004041968560087345	0.02520048723243618	-0.0016563509644153176	1.8416442980891772	304.0	0.03799095306765347	0.0	1000.0	0.0	0.015431378007314756	28.019522666931152	9.909815788269043	1009.1004932541445	13.50088620185852	4.608820676803589	1077.1019172586987	999.0	19506.0
34831	1.0	40.0	15.0	-1.266842606287315	0.65	766.0	0.0	0.012718025241563891	0.9638554216867469	0.037500000000000006	-4.9396975632358355e-05	0.0003922779317274376	0.00033048762958221386	0.009448496485474293	0.16128909147455017	0.022185572014107376	0.18347466385023564	0.04619915363323574	1.847133565757233	540.0	0.041452271405669865	0.0	1000.0	0.0	0.01272037907868261	53.2503604888916	19.93838119506836	1003.090461774644	24.913046836853027	8.398932456970215	1045.599833404628	998.0	34831.0
49272	1.0	60.0	29.0	-0.8968540144410635	0.7	722.0	0.0	0.013903898528549893	1.0	0.0	0.0	0.002430499573425289	0.002430499573425289	0.008953803367278721	0.1874898836582101	0.021295389709328955	0.20878527353384665	0.05462681786074036	1.850749405367033	764.0	0.04688127674754877	0.0	1000.0	0.0	0.014876515505151774	79.59642267227173	30.908613204956055	970.6032360969737	36.482704877853394	12.20510458946228	1011.9987023256098	997.0	49272.0
66814	1.0	90.0	59.0	-2.75279471312509	1.0	438.5	0.0	0.013456347549328469	0.9867218732153057	0.01367647058823529	-2.1715721566258317e-05	0.0015045596299066383	0.0014560210597757849	0.007355320093505295	0.4254463971592484	0.035044173295746606	0.46049057029406826	0.11657866382259209	1.8513396851280144	962.0	0.04381985135840626	0.0	1000.0	0.0	0.0139439533199486	113.34147620201111	42.67108678817749	937.4028882499064	53.95512843132019	16.715260982513428	945.4313263897378	996.0	66814.0
85420	1.0	130.0	98.5	-2.59528086958616	0.975	464.5	0.0	0.013496658358583425	1.0	0.0	0.0	0.0005599648664226862	0.0005599648664226862	0.005797770131670806	0.3794701520431166	0.02268943455904565	0.4021595866652207	0.1010998615723413	1.8538039521210723	1228.0	0.041800081663396514	0.0	1000.0	0.0	0.012578061649781069	149.9250886440277	55.13876819610596	906.802992445724	73.19380164146423	21.59251880645752	901.1848924648586	995.0	85420.0
103194	1.0	160.0	116.0	0.1692872040769225	0.4	888.0	0.0	0.01295805049204384	1.0	0.0	0.0	0.0010747283260992635	0.0010747283260992635	0.00975451961900378	0.08578239536196317	0.00424626434603166	0.09002865960001537	0.02358189323728067	1.855632987143337	1600.0	0.04475977709945846	0.0	1000.0	0.0	0.016647897086063217	179.78494215011597	67.02313566207886	895.2132634096902	86.59298038482666	26.16882610321045	915.1502908118791	994.0	103194.0
115296	1.0	180.0	136.0	-2.579791102941286	1.0	605.0	0.0	0.01364709275122391	0.9433962264150942	0.06	-0.00016888881973717954	0.0009143971838057047	0.0007033097733647769	0.007213186359954401	0.30513534510627077	0.014719284312958096	0.31985462938455217	0.08066696706327035	1.8585137509285132	1788.0	0.03853115259986946	0.0	1000.0	0.0	0.013778786953521287	208.55085444450378	79.94594693183899	875.5916051589359	98.7957136631012	29.8091938495636	896.5132220062897	993.0	115296.0
132652	1.0	200.0	145.0	-0.17946319551795215	0.45	867.0	0.0	0.012805243147741004	1.0	0.0	0.0	0.002235550478139003	0.002235550478139003	0.008444028093788854	0.09938046476567415	0.004648231522715739	0.10402869646187259	0.028242724690475115	1.8626348122731964	2056.0	0.0324859978099369	0.0	1000.0	0.0	0.014011927931537929	240.08133006095886	92.80236864089966	862.0469625033102	112.50490117073059	34.77406024932861	900.6853302126353	992.0	132652.0
151950	1.0	220.0	146.0	0.16126156220621118	0.05	964.0	0.0	0.00967311754944407	1.0	0.0	0.0	-0.010314110129838816	-0.010314110129838816	0.008757342619719556	0.01193008211790584	0.00043741716770152064	0.012367499347698572	-0.007222235273414604	1.867895374298096	2356.0	0.039836805627825114	0.0	1000.0	0.0	0.013215027634549464	273.0756697654724	105.8954267501831	849.8950593241212	127.02567100524902	40.15457201004028	908.8992650052768	991.0	151950.0
168227	1.0	240.0	158.0	-0.6149908187534463	0.6	813.0	0.0	0.013429062921495974	0.9661835748792271	0.03499999999999999	3.576012514778477e-05	0.0017999404259922277	0.0017736237573515456	0.007090246667974582	0.14763839612345384	0.006129826228032702	0.1537682218772789	0.04021567912284462	1.8691087578024177	2608.0	0.04241110538077392	0.0	1000.0	0.0	0.015469720215696411	304.386754989624	118.49291157722473	843.9323388119091	141.149352312088	44.74449110031128	904.9627298672501	990.0	168227.0
185100	1.0	260.0	170.0	-0.4977527240974883	0.6	843.0	0.0	0.013624701967940583	1.0	0.0	0.0	0.00066941425186367	0.00066941425186367	0.008664693963818046	0.14125248425496884	0.005942955923539839	0.14719544020660505	0.03746827428873915	1.8687767684459682	2868.0	0.03872985907975866	0.0	1000.0	0.0	0.017013557089780758	336.2044813632965	131.14477372169495	838.7676983105197	155.76921248435974	49.29049515724182	902.6639222733768	989.0	185100.0
201884	1.0	280.0	180.0	-0.6380197595373625	0.5	839.0	0.0	0.012420260161773661	1.0	0.0	0.0	0.0014259036885610277	0.0014259036885610277	0.008429175714711447	0.12065384405521816	0.004923526596618242	0.1255773710337682	0.03282024652088206	1.8718650359373823	3128.0	0.03981700090501458	0.0	1000.0	0.0	0.013874072287990733	367.23901104927063	143.48533248901367	836.3224165033602	169.91162538528442	53.842053174972534	902.2600267357507	988.0	201884.0
220983	1.0	300.0	183.0	0.7730025221931933	0.15	954.0	0.0	0.011720238051130451	1.0	0.0	0.0	-0.0036184723592029774	-0.0036184723592029774	0.012535383108017306	0.03297706138314299	0.0013751276424444942	0.034352188982616924	0.004969574894513811	1.8745707692326723	3424.0	0.03835245213466252	0.0	1000.0	0.0	0.013911633177597114	399.8842375278473	155.7815923690796	834.5016765010494	185.13866686820984	58.96397829055786	905.287199392164	987.0	220983.0
