Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
10569	7.0	0.0	2.6666666666666665	6.407456435024361	0.33333333333333337	880.6666666666666	0.0	0.041721767487285996	1.0	0.0	0.0	-1.0702825588002451	0.7395062825819637	-6.75910788974148	-6.75910788974148	0.2589738987026741	0.10593744581556443	0.36491134371203204	1225.3333333333333	25.513117533918205	1.0	308.0	0.0	0.10294474465789878	107.92448139190674	9.320000171661377	330.5793930528204	41.50791335105896	57.0965678691864	107.18579793947524	999.0	10569.0
21720	10.0	19.0	5.166666666666667	8.62607184525674	0.16666666666666669	929.1666666666666	0.0	0.03747982017171274	1.0	0.0	0.0	-3.2630600897186026	0.38603728905387025	-11.737432070590986	-11.737432070590986	0.3296478436911075	0.1388381222584558	0.46848596541937654	3409.0	0.07926096271466253	0.0	1000.0	0.0	0.014791820015693385	229.64329075813293	19.701409101486206	663.9626603669285	89.5668466091156	120.37503504753113	103.4572036251555	998.0	21720.0
33492	10.0	31.0	6.666666666666666	10.807578582415196	0.08333333333333334	981.0	0.0	0.04084539392353506	1.0	0.0	0.0	-5.570049448750647	0.19451977792389885	-12.856976487622374	-12.856976487622374	0.29811050871692907	0.12872624151638526	0.4268367511254691	5713.333333333333	20.450788365947652	1.0	132.0	0.0	0.09437341126970399	346.3903181552887	24.460065364837646	588.7555811973435	136.45656991004944	185.4736828804016	104.0349569811956	997.0	33492.0
44858	10.0	43.0	8.5	12.52109576544813	0.16666666666666669	947.0	0.0	0.055847899582721544	1.0	0.0	0.0	-7.868538512042374	0.09709973104242392	-12.087065147084399	-12.087065147084399	0.2808703742764619	0.11155648775481919	0.3924268617866721	8005.166666666667	11.725871189126408	1.0	65.0	0.0	0.05697538702561664	458.39786291122437	27.620977640151978	544.9843302475218	182.99266123771667	247.7842240333557	104.13279248205826	996.0	44858.0
55852	10.0	57.0	15.0	12.134457349068727	0.6875	686.875	0.0	0.060181178280813395	1.0	0.0	0.0	-9.991373641103861	0.049693553262526176	-10.69241121282573	-10.69241121282573	0.25885504436456397	0.08771303970710403	0.3465680852508031	10344.5	39.39901971485081	1.2	104.0	0.0	0.1563627570329526	573.7483739852905	31.100154638290405	517.4893883062923	236.05052304267883	306.5976963043213	102.92487473230803	995.0	55852.0
66094	10.0	78.0	30.307692307692307	13.430781453282709	0.8461538461538461	393.61538461538464	0.0	0.06305368379771689	1.0	0.0	0.0	-11.485456820923353	0.026447369070689068	-9.25978426313353	-9.25978426313353	0.338046596043007	0.09231909708268321	0.4303656936942246	12576.615384615385	6.63179323690341	1.0	39.0	0.0	0.049235132117124034	680.8524236679077	32.97744679450989	499.978063879249	284.42186069488525	363.4531161785126	102.01659634851976	994.0	66094.0
76265	10.0	109.0	64.27777777777779	30.021835911159776	2.083333333333333	282.22222222222223	0.027777777777777776	0.11943141983871351	0.9298224001788503	0.2547973205506392	1.5916667429981228	-11.53676585883871	0.014667961636563642	-7.985678791882586	-7.020526422042986	0.5566667165236802	0.11272232032948992	0.6693890382867248	14290.0	4.125727617152495	1.0	30.0	0.0	0.03778508115564123	797.3107309341431	35.0120735168457	479.7202311345192	342.58204412460327	419.7166132926941	100.04608988606815	993.0	76265.0
86355	10.0	162.0	204.97142857142853	77.19099643293085	2.7428571428571433	143.9142857142857	0.0	0.24644858712240864	0.90254283807879	0.2527454185240217	1.326133023163301	-7.1452050565669625	0.008902909379930338	-7.566708940040237	-6.317108123520331	1.0696433863504318	0.10540486862670768	1.1750482537226907	16320.714285714286	73.35346860307817	1.8	90.0	0.0	0.2237012202894646	914.8411419391632	38.967934131622314	454.34792463458996	400.2729594707489	475.600248336792	98.593037474181	992.0	86355.0
96495	10.0	234.0	412.9459459459459	100.93725353081955	2.5540540540540553	136.78378378378378	0.013513513513513513	0.3148948265011226	0.9575874017828344	0.0660989403647119	0.2812915361973388	-2.2327830716306627	0.006376723041220925	-9.144097679057353	-8.595461834704944	2.9434149778861576	0.08510642083170807	3.0285214002479677	18315.432432432426	54.684271373973935	1.0	70.0	0.0	0.2079246996741118	1029.2891924381256	42.104071617126465	437.3211257913174	455.6224875450134	531.5626332759857	97.74762399148528	991.0	96495.0
106521	10.0	338.0	590.1194029850747	53.43052252130038	1.2164179104477615	74.53731343283583	0.0	0.18255393956603466	0.9896883562206935	0.014132602193419764	0.04459512258990342	0.8584660506108086	0.006186533783370269	-12.609070904352368	-12.456607307299064	7.937882974045592	0.08219937875412844	8.020082351663405	20434.313432835817	61.99206665200908	1.0	77.0	0.0	0.18630050307311796	1140.9900875091553	44.618754386901855	430.04338116692855	508.33673667907715	588.0345964431763	97.15777563852276	990.0	106521.0
116573	10.0	487.0	744.0	36.75037994415176	1.0	61.09756097560976	0.0	0.13617632483081354	1.0	0.0	0.0	1.49952170336614	0.009913646587068208	-17.04711667360395	-17.04711667360395	17.378156528388686	0.07661959851756796	17.454776146240977	22344.560975609747	29.826499633254905	1.0	55.0	0.0	0.12540044890430285	1252.5786306858063	46.43504619598389	425.23915916137946	561.001882314682	645.1417021751404	96.64935543251124	989.0	116573.0
126722	10.0	649.0	909.925	40.55069617276727	1.0749999999999995	63.19999999999999	0.0	0.14635648573894866	1.0	0.0	0.0	0.569327197894602	0.015096612145666155	-21.2684710668542	-21.2684710668542	26.687569853059788	0.06584635503156816	26.75341620981078	24327.412500000006	83.03201856422974	1.1	89.0	0.0	0.2459086041864326	1367.9741101264954	49.654428243637085	415.77359221018787	614.6022777557373	703.717404127121	96.12387779799538	988.0	126722.0
136850	10.0	781.0	1064.1346153846152	83.77238525972258	1.4326923076923077	97.19230769230771	0.009615384615384621	0.26434765896968415	0.9906786380097286	0.01105224248398225	0.0014084754532369254	0.12477381750225242	0.018044553653044672	-24.22697229230269	-23.992997866537056	30.12047506553778	0.07263354459334992	30.193108603776853	26342.538461538457	122.12621777844534	1.2	112.0	0.0	0.36263666880701295	1483.642506122589	52.67118859291077	413.39488592688895	668.5355343818665	762.4357831478119	95.634341739461	987.0	136850.0
146937	10.0	872.0	1255.2564102564102	128.6214802732315	2.641025641025641	129.05128205128207	0.01282051282051282	0.39413400669760495	0.9502846797175959	0.06637760158572859	-0.007933762211101524	0.16770926104974818	0.020831238801477574	-26.562497336517126	-25.25121032612759	28.77266180527106	0.08918204875127571	28.861843862902184	28397.769230769227	109.98656521722907	1.6	110.0	0.0	0.3268499478345048	1599.4674382209778	55.915393590927124	409.1002232292561	723.8882179260254	819.6638267040253	95.19406910261777	986.0	146937.0
157028	10.0	954.0	1432.0465116279072	106.08166467632583	1.8837209302325577	117.046511627907	0.0	0.33161229675072823	0.9913229068881837	0.010767326732673293	-0.0038335802208743002	0.22265409880529843	0.02700251942076301	-30.09642753223377	-29.84751784919503	29.733046772456422	0.09986304698447408	29.832909823408205	30449.27906976745	100.82215215948776	1.3	111.0	0.0	0.32915210811337053	1710.7963013648987	58.7773003578186	408.0656963485309	776.6784069538116	875.3405940532684	95.05217549209473	985.0	157028.0
