Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
10000	6.0	0.0	0.0	10.062041991083884	0.0	1000.0	0.0	0.04228408300955022	1.0	0.0	0.0	-1.0128333410981556	0.7509530971646305	-6.476425186600528	-6.476425186600528	0.06039430357050142	0.05833051601285117	0.11872482050117075	1200.0	31.658159006096092	1.0	238.0	0.0	0.11871371206853257	114.66363477706909	7.830561637878418	304.95896851748626	43.345006465911865	63.48806667327881	93.60397212360633	499.0	10000.0
20192	1.0	17.0	3.3333333333333335	6.483296196775295	0.4166666666666667	849.1666666666666	0.0	0.035170265419924004	0.9849879437149106	0.01558664702994598	0.16717365907142143	-3.0507800202189457	0.40993765596379	-11.406283944157542	-11.077184628433722	0.21771775629594517	0.09375157393137915	0.311469331266205	3174.5	16.20140050064181	1.0	194.0	0.0	0.07144978611623573	228.99314260482788	14.346263647079468	302.1692690613904	89.7970929145813	124.84978604316711	94.07078313015974	498.0	20192.0
32068	1.0	30.0	7.285714285714286	7.859353260473568	0.2857142857142857	848.1428571428571	0.0	0.03732927961284999	0.9844789356984489	0.016684210526315833	0.207720880357843	-5.271166697652709	0.21268806057854703	-12.76294595818771	-12.370726009971223	0.3314429074218006	0.1433232247361813	0.4747661310730408	5395.0	40.00302673668113	1.0	157.0	0.0	0.13822824672071599	359.04163813591003	19.712656259536743	299.9088464873853	144.3829061985016	194.9460756778717	94.50415883333902	497.0	32068.0
43009	1.0	45.0	14.375	7.855292781498481	0.5625	683.625	0.0	0.044159045011007175	0.9884450231306462	0.012060301507537698	0.14283749617741737	-7.540478068761707	0.10698552663166165	-12.128571298145289	-11.850287041417962	0.42993315991408676	0.1725765163230577	0.6025096768398023	7621.874999999999	13.61978944442412	1.0	98.0	0.0	0.07260086778189082	484.568274974823	23.90106439590454	288.6900719443406	200.38786005973816	260.2793505191803	93.36240785609807	496.0	43009.0
53379	1.0	60.0	22.857142857142858	12.356793484574743	0.5	740.5714285714287	0.0	0.053204195658978694	0.9774848909430368	0.02402362584378005	0.25419238773008423	-9.57277754118724	0.05644791173993842	-10.7825352053518	-10.296424965964217	0.45691317707924844	0.16132171743347556	0.61823489237195	9686.857142857143	23.651869880197516	1.0	70.0	0.0	0.09174765877608818	601.9323537349701	27.346988916397095	277.9830724047972	252.89310216903687	321.69226264953613	92.9000341260947	495.0	53379.0
64226	1.0	78.0	32.81818181818182	19.6184299463896	0.7727272727272727	492.8181818181819	0.0	0.07926156945878306	0.9912837272264757	0.009154767388300336	0.08094854282240117	-10.985059977566115	0.030194579926072714	-9.338800099520926	-9.178988528987446	0.453967706906257	0.12982727886369141	0.583794985048238	12058.272727272726	10.668026820965313	1.0	38.0	0.0	0.05666290320424914	720.5972239971161	29.798686504364014	268.1326238601109	304.0577449798584	386.7407925128937	92.9735610516892	494.0	64226.0
74265	1.0	136.0	90.0	9.63276779168663	1.0	106.46808510638296	0.0	0.05269489614277875	1.0	0.0	0.0	-11.261195964243878	0.01656170844364525	-7.986803413742207	-7.986803413742207	0.7963665427776763	0.16481023874905287	0.9611767816644604	13973.297872340427	36.238103774322624	1.0	60.0	0.0	0.14307429083504802	851.0946638584137	33.516205072402954	256.5027866797103	368.5087606906891	449.06969809532166	90.83531886379822	493.0	74265.0
84377	1.0	267.0	221.07142857142858	10.876962696786654	1.0357142857142858	59.964285714285744	0.0	0.05937100670508417	0.9837335481845924	0.023610754810064135	0.1107697805631437	-11.243882435674903	0.009385873503858043	-6.945561050251304	-6.762740087556199	1.577766995626163	0.1949351435627369	1.7727021410331691	15895.178571428574	-1.6037251322755268	1.0	19.0	0.0	0.024886110940124412	988.4758923053741	36.84052038192749	238.75884240535785	438.5837023258209	513.0516695976257	88.66526244128264	492.0	84377.0
94484	1.0	436.0	463.61176470588225	22.235171965691176	1.9058823529411772	59.1764705882353	0.0	0.0922333606071825	0.8578849766965074	0.5580793709757319	2.078514129926234	-6.393111183671099	0.005678789514389545	-6.124661404287066	-4.727062236146807	2.3362825791424844	0.13298896799411078	2.4692715480443956	17805.494117647057	86.73521196448685	1.4	92.0	0.0	0.27536490545084075	1125.2055578231812	39.28862977027893	247.42527435644354	508.80384850502014	577.1130795478821	87.00849720559569	491.0	94484.0
104655	1.0	566.0	772.7777777777778	95.6271223161074	2.7777777777777786	112.6888888888889	0.0	0.29842528687619163	0.7942928220288326	0.45282858546168925	1.250832619815186	0.46567685668647657	0.004797515691960627	-6.878369376092625	-4.913351187892336	3.885106687095519	0.06745975530863686	3.95256644302214	19919.466666666667	99.70168944106295	3.4	107.0	0.0	0.3183957192566414	1263.1607866287231	44.63753890991211	241.83680963653862	578.8408148288727	639.6824328899384	85.88674873123998	490.0	104655.0
