Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
11074	7.0	0.0	0.5	8.969849556405226	0.16666666666666669	922.6666666666666	0.0	0.03759499567319545	1.0	0.0	0.0	-1.1212291706543707	0.729566662925092	-6.761613314235519	-6.761613314235519	0.08357325841422547	0.06397059248785567	0.1475438510246456	1358.1666666666665	34.44452828296681	1.0	375.0	0.0	0.11973310493741551	132.45934963226318	12.351341247558594	304.1774917151302	50.9654974937439	69.1425108909607	92.20034657913986	199.0	11074.0
21974	10.0	20.0	4.714285714285714	6.306124874323913	0.42857142857142855	778.4285714285714	0.0	0.03373850109014595	1.0	0.0	0.0	-3.339643717358963	0.3770207678369434	-11.68137423051608	-11.68137423051608	0.2643741746764165	0.11225631785837499	0.37663049246739927	3575.5714285714284	20.092634683354834	1.0	130.0	0.0	0.07378952494340725	252.0637629032135	17.186070919036865	294.42448037352625	102.18553519248962	132.692156791687	93.5550746193485	198.0	21974.0
32519	10.0	33.0	10.666666666666666	8.320930885424097	0.25	878.6666666666666	0.0	0.04101218982208817	1.0	0.0	0.0	-5.49915513092446	0.19791785842041754	-12.684325528404836	-12.684325528404836	0.45692834988123393	0.19263497030995314	0.6495633205421438	5541.666666666666	37.775118436800916	1.0	175.0	0.0	0.1515291888343523	364.42970037460327	23.0898494720459	295.2379576251942	146.62441444396973	194.71543645858765	95.26868871013608	197.0	32519.0
44292	10.0	46.0	13.285714285714285	10.447666151296186	0.3571428571428571	840.8571428571428	0.0	0.04697725801385519	1.0	0.0	0.0	-7.721163721133204	0.10180082983046944	-11.965169703646449	-11.965169703646449	0.40404161158227164	0.15684485654894642	0.5608864682228059	7864.142857142857	4.949566978046546	1.0	90.0	0.0	0.04287956866731015	491.2375183105469	27.0139741897583	285.8520536725622	200.07072138786316	264.1528227329254	95.4109298439104	196.0	44292.0
54809	10.0	61.0	21.75	10.381703226812677	0.75	657.125	0.0	0.048959819118992824	1.0	0.0	0.0	-9.85026067251943	0.052033488133679896	-10.576315127659832	-10.576315127659832	0.395708262988261	0.13446102640132754	0.5301692882791096	10093.25	2.8811120829107595	1.0	49.0	0.0	0.04291408745607151	608.5964138507843	29.2847900390625	280.6576379423179	252.7665238380432	326.5450999736786	94.61056493113473	195.0	54809.0
65397	10.0	81.0	39.166666666666664	7.92243738051662	0.8333333333333333	440.99999999999994	0.0	0.048385920713205105	1.0	0.0	0.0	-11.516061447093152	0.027790327795085525	-9.119748987753256	-9.119748987753256	0.47734115479813716	0.13426504654150803	0.6116062012510298	12221.583333333332	2.4247879596419595	1.0	39.0	0.0	0.03710441856620081	720.8848533630371	31.477371215820312	273.68867434743595	300.1219518184662	389.2855303287506	94.85971895215819	194.0	65397.0
75420	10.0	114.0	68.28571428571429	10.945736595251253	0.9523809523809522	238.38095238095238	0.0	0.05653515446613014	1.0	0.0	0.0	-12.267113223047323	0.015187398922311754	-7.8494647872186	-7.8494647872186	0.56208639021962	0.12157084094598648	0.683657230657363	14515.999999999998	14.673382043006578	1.0	42.0	0.0	0.06589311158058651	837.7965800762177	34.536519289016724	261.8677326546965	354.1844873428345	449.07557344436646	93.89238141142961	193.0	75420.0
85470	10.0	203.0	185.91176470588235	19.824907561200483	1.698529411764706	73.63235294117649	0.0	0.08567597497343694	0.9290366750245662	0.19680156560636142	1.0366147827675523	-10.117787758114329	0.0088103624372271	-6.861327811690507	-6.011124145746678	1.1050607059081496	0.144276530541934	1.24933723788051	16165.264705882351	-1.8436474640860563	1.0	22.0	0.0	0.026618332767705033	964.2411329746246	36.826271772384644	251.74962204434053	415.0336318016052	512.3812294006348	92.15940306283456	192.0	85470.0
96102	10.0	328.0	475.1754385964912	45.96441517082875	6.614035087719298	93.01754385964912	0.0	0.17016887520285692	0.8095375973474079	3.2768023037141507	11.263719467739572	-3.0684368427970687	0.005840515468942143	-6.808012525632904	-4.7645634512807185	2.268285690799357	0.11504117346867443	2.3833268640232754	17961.842105263157	-2.5356667749558044	1.0	20.0	0.0	0.021423587057310706	1097.0677978992462	38.63163137435913	245.36887681868572	479.86444878578186	578.5717177391052	90.79621713563238	191.0	96102.0
106298	10.0	429.0	1214.204545454545	89.0828412458293	3.2499999999999996	115.5909090909091	0.0	0.28768076608474974	0.9229731931817412	0.3176778704612373	0.8837568269434422	0.9213489089435353	0.005915317295980108	-8.788888602308257	-7.908466310420371	4.949158304953133	0.13178593573691483	5.080944239054976	20133.70454545455	109.89392407112621	3.7	115.0	0.0	0.36138195113898697	1219.029947757721	42.27846384048462	251.52285665159843	536.5296092033386	640.2218747138977	90.33173227549224	190.0	106298.0
