Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
10452	7.0	2.0	0.0	7.350022308811221	0.25	870.8333333333334	0.0	0.031105215350177164	1.0	0.0	0.0	-1.058160022451793	0.7419117262488916	-6.800560890430461	-6.800560890430461	0.23077203838074492	0.09528371393947936	0.3260557519673018	1171.6666666666667	73.77863069210183	1.0	507.0	0.0	0.238138553271952	124.44786763191223	15.287402153015137	331.7764489501343	48.84081268310547	60.319652795791626	95.74895044782106	199.0	10452.0
21206	10.0	19.0	4.166666666666666	7.555468811806932	0.25	896.0	0.0	0.03246987786722497	1.0	0.0	0.0	-3.1991890423796816	0.3930104221438254	-11.767132809661154	-11.767132809661154	0.270166912162892	0.11554251568283624	0.38570942661356844	3418.5	23.389239278242886	0.2	927.0	0.0	0.08051986256966216	249.13566207885742	30.03357982635498	477.56544783961357	96.80810952186584	122.2939727306366	96.78593549631954	198.0	21206.0
31383	10.0	31.0	8.166666666666666	6.600607860044014	0.41666666666666663	848.0	0.0	0.02828807180047287	1.0	0.0	0.0	-5.311823566442387	0.20936931623603366	-12.931115475056925	-12.931115475056925	0.3629818626043427	0.1573479097017018	0.5203297723129051	5505.5	20.683565133171882	1.0	233.0	0.0	0.09384607449359614	356.4925630092621	37.005799293518066	450.713140059685	140.08324551582336	179.40351819992065	98.22942157291467	197.0	31383.0
42097	10.0	43.0	12.833333333333334	9.080667917966673	0.3333333333333333	892.6666666666667	0.0	0.0362581161206804	1.0	0.0	0.0	-7.41573276217021	0.11206946673304768	-12.319170744367906	-12.319170744367906	0.43599111737855617	0.17817354234477617	0.6141646581053675	7562.833333333334	38.47590168828404	1.0	204.0	0.0	0.12349942167371546	467.976366519928	42.760231018066406	437.90689512618854	185.592524766922	239.62361073493958	99.00141712711581	196.0	42097.0
52539	10.0	55.0	17.333333333333332	10.794108476004553	0.3333333333333333	870.1666666666666	0.0	0.03944952356224364	1.0	0.0	0.0	-9.522883506113548	0.05939212655719948	-11.00404878046321	-11.00404878046321	0.3605913900089701	0.13110041282164447	0.491691802638151	9662.666666666666	12.41495345744144	1.0	68.0	0.0	0.06261545742652498	574.1038312911987	45.92813563346863	422.5078970081085	230.68245601654053	297.4932396411896	99.47258162754704	195.0	52539.0
63062	10.0	69.0	24.375	11.599598350474865	0.6875	657.5	0.0	0.04360589325003893	1.0	0.0	0.0	-11.440122676892894	0.03175562016750931	-9.522495737093935	-9.522495737093935	0.3510935910168053	0.10742172797690999	0.4585153195629	11801.0	9.278266411302917	1.0	48.0	0.0	0.05449407340406207	687.8096299171448	48.1470513343811	413.0678712155789	283.4601972103119	356.2023813724518	98.5863517914713	194.0	63062.0
73476	10.0	89.0	42.083333333333336	17.758220039069524	0.9583333333333333	433.75000000000006	0.0	0.0634405909019887	1.0	0.0	0.0	-12.77025927114645	0.017090842123328925	-8.131246375396632	-8.131246375396632	0.38652061438478574	0.0924980290966448	0.4790186429795536	13934.333333333334	18.63567363112143	1.0	49.0	0.0	0.08664727440812789	802.3843133449554	51.1033034324646	398.760914290609	336.3004686832428	414.98054122924805	97.80095467681059	193.0	73476.0
83530	10.0	166.0	119.0	5.564448868102869	1.0	77.04615384615387	0.0	0.03564515556644062	1.0	0.0	0.0	-12.848226993994773	0.009521514393844474	-6.959881385285876	-6.959881385285876	0.7968752422767669	0.12852087940587428	0.9253961223895192	15775.676923076924	13.339360344666565	1.0	41.0	0.0	0.07158178891082825	935.2155711650848	53.69447422027588	387.19068026835004	405.0990149974823	476.42208194732666	94.75666582399414	192.0	83530.0
93551	10.0	310.0	263.0	6.880408706879198	1.0	63.20253164556963	0.0	0.039135639931428	1.0	0.0	0.0	-13.271690739657824	0.005352973234502982	-5.925642616433694	-5.925642616433694	1.3831011506429196	0.13601027398330717	1.5191114246092734	17716.936708860772	9.265369719087879	1.0	36.0	0.0	0.05926621067220077	1067.8239767551422	55.8895583152771	378.5322453374466	473.6072151660919	538.3272032737732	92.44769057685662	191.0	93551.0
103616	10.0	495.0	468.31132075471703	13.288657161034696	1.5188679245283019	47.207547169811335	0.0	0.05639395365783441	0.9654460612632608	0.2277891865079363	0.6705630435238756	-8.556639768708024	0.0031773440463843533	-5.1154984526691045	-4.8428940849289965	1.9579989592663	0.0846844699916555	2.0426834301897414	19705.245283018867	4.5491054929070645	1.0	31.0	0.0	0.04202479844837874	1204.4796283245087	57.465720653533936	373.57923568787254	544.1536440849304	602.8602635860443	90.33543473800898	190.0	103616.0
113934	10.0	665.0	804.9687499999998	52.96467413936563	2.359375000000001	80.35937499999997	0.0	0.15317369169077868	0.903694768686338	0.33471475290697644	0.7652824727832793	0.9675626716316595	0.002671487996934068	-5.198192888452111	-4.485317875941594	2.932103138330364	0.039123044426637846	2.9712261802033137	21598.218750000004	47.9669854996651	1.3	71.0	0.0	0.17388795243863311	1340.9907927513123	60.691323041915894	365.4558656544955	614.5401096343994	665.759360074997	88.99011730892995	189.0	113934.0
