Steps	cost_limit	update/episode	update/cum_cost	train/reward	train/cost	train/length	train/success	train/complete	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	test/success	test/complete	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
11696	7.0	0.0	0.8333333333333334	9.057212696520633	0.08333333333333334	974.6666666666667	0.0	0.042321166786737176	1.0	0.0	0.0	-1.1837718957000032	0.7176282676354885	-7.182584595303091	-7.182584595303091	0.11673821919080463	0.06818414676907425	0.18492236583326013	1349.1666666666667	17.211082528987703	1.0	230.0	0.0	0.07501408716515601	132.17800307273865	10.993651866912842	209.93933844187808	52.015206813812256	69.16914439201355	96.51411162927221	199.0	11696.0
22572	10.0	20.0	3.285714285714286	5.919949040011662	0.4285714285714286	776.7142857142857	0.0	0.03564069700831294	1.0	0.0	0.0	-3.462183838329098	0.36350650624297104	-12.10013064110416	-12.10013064110416	0.19495050926575042	0.08607935071623106	0.2810298596386765	3678.9999999999995	44.897018497516065	1.0	198.0	0.0	0.14348524816800043	255.94999051094055	17.35789155960083	247.4954970912834	105.50326466560364	133.08883428573608	94.604976858867	198.0	22572.0
34420	10.0	34.0	8.571428571428571	8.81021452053413	0.2142857142857143	846.1428571428571	0.0	0.03967492194778401	1.0	0.0	0.0	-5.7532818045797205	0.18444134897320574	-12.951374760961723	-12.951374760961723	0.3522222136402747	0.15098675912214696	0.5032089722283839	5882.285714285715	35.28388586018799	1.0	198.0	0.0	0.14656490631720326	392.80844044685364	23.165409564971924	271.30968621005763	166.64418530464172	202.99884557724	93.11686444590052	197.0	34420.0
45351	10.0	47.0	11.833333333333334	12.747694847106256	0.16666666666666669	910.8333333333334	0.0	0.04895365407129834	1.0	0.0	0.0	-8.024246206658745	0.092876772574351	-12.061209029488227	-12.061209029488227	0.33124877129306896	0.13159640067685582	0.4628451709842829	8087.666666666666	18.156529603809663	1.0	83.0	0.0	0.08105598054276983	517.8541784286499	26.683992385864258	266.7891632202407	224.3551573753357	266.81502866744995	92.33255862978925	196.0	45351.0
55791	10.0	60.0	16.142857142857142	13.606734166089389	0.5	745.4285714285714	0.0	0.05499519503285471	1.0	0.0	0.0	-10.032030865514347	0.048955752595966476	-10.663744530268822	-10.663744530268822	0.3241624622825523	0.11128987367609652	0.43545233504545494	10309.857142857143	60.1067655292773	1.0	94.0	0.0	0.20042176437884202	647.5488324165344	30.945396423339844	260.42645858372936	289.28635025024414	327.31708574295044	90.4811694896487	195.0	55791.0
65952	10.0	78.0	30.27272727272727	17.645504434716077	0.9545454545454545	461.54545454545456	0.0	0.07436406796860821	1.0	0.0	0.0	-11.475045099450938	0.026591488382591576	-9.262498468204626	-9.262498468204626	0.37562265048403765	0.10501705746132944	0.48063970749220125	12402.636363636362	14.424377336953631	1.0	45.0	0.0	0.07421822155492692	778.6509659290314	33.962504625320435	250.74711344024297	357.70279908180237	386.98566222190857	88.56320921709889	194.0	65952.0
76130	10.0	129.0	81.0	15.274803165761858	1.0	127.0	0.0	0.06646912509313845	1.0	0.0	0.0	-11.42043964513518	0.014865706123012402	-8.023615888438037	-8.023615888438037	0.7425775911465334	0.14911755593934292	0.8916951474186937	14341.749999999998	23.900746491217923	1.0	50.0	0.0	0.10790616172392542	915.8275229930878	37.197837352752686	242.56786528833743	429.42278575897217	449.2068998813629	86.64628710389786	193.0	76130.0
86241	10.0	241.0	193.0	18.20537042946128	1.0	69.97222222222223	0.0	0.07818264824599847	1.0	0.0	0.0	-9.453900489637256	0.008667257068128546	-7.116786256041753	-7.116786256041753	1.4748359573161682	0.1686115942853709	1.6434475497242655	16252.444444444442	8.06906370728705	1.0	34.0	0.0	0.056031480214528674	1053.4054186344147	39.915924072265625	234.71835408439827	501.4660143852234	512.0234801769257	85.09313659660391	192.0	86241.0
96241	10.0	369.0	342.8571428571429	41.365720705684254	1.5714285714285718	89.05357142857142	0.008928571428571428	0.1543360431762065	0.954977384012971	0.07696500000000002	0.28926612830162063	-5.001611675083637	0.005492187598487363	-7.035858556270591	-6.5455553723573585	2.3221109145991496	0.10171275993995356	2.4238236755356177	18166.303571428576	51.36013126664741	1.8	70.0	0.0	0.22750762408048836	1183.9915988445282	43.52045726776123	231.4084141634312	568.0520725250244	572.4190690517426	84.38705416687816	191.0	96241.0
106261	10.0	461.0	516.9444444444446	96.72164996613314	2.305555555555556	138.9444444444444	0.04166666666666667	0.3120403998454974	0.9523470215630906	0.10754470529470526	0.26431423476287763	-0.45609525249960065	0.004351555115797305	-8.370550087758238	-7.83932176795039	4.016432927227341	0.04072810206994917	4.057161027638164	20241.5	31.823601860699238	1.0	56.0	0.0	0.1272242064531696	1315.4744038581848	46.6308753490448	228.11066531303902	637.719185590744	631.124342918396	83.74633878209875	190.0	106261.0
